Marca,Modelo,Status do Modelo,Tipo,Modelo Unidade Interna,Modelo Unidade Externa,Função,Tensão (V),Rotação,Fluido Refrigerante,"Se outro fluido refrigerante, especificar",Carga do Fluido Refrigerante (g),Capacidade de Refrigeração Nominal (Btu/h),Capacidade de Refrigeração Nominal (W),Potência Consumida no Modo Espera (W),Capacidade a 35 °C e em Carga Total (W),Potência Consumida a 35 °C e em Carga Total (W),Capacidade a 35 °C e em Carga Parcial (W),Potência Consumida a 35 °C e em Carga Parcial (W),Capacidade a 29 °C e em Carga Parcial (W),Potência Consumida a 29 °C e em Carga Parcial (W),Capacidade a 29 ºC e Carga Total (W),Potência Consumida a 29 ºC e Carga Total (W) ,IDRS (Wh/Wh),Consumo Anual de Energia (kWh),Faixa de Classificação,Código de Barras,Status do Registro,Número do Registro
Midea - 42MTCB22M5 / 38MTCB22M5,Midea - 42MTCB22M5 / 38MTCB22M5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,001437/2012
ADMIRAL-42RYCC07A5/38KCG07A5,ADMIRAL-42RYCC07A5/38KCG07A5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,001437/2012
Comfee - 42MMQA24F5 / 38MMQA24F5,Comfee - 42MMQA24F5 / 38MMQA24F5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,001438/2012
Midea - 42MLQA09M5 / 38MLQA09M5,Midea - 42MLQA09M5 / 38MLQA09M5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,001438/2012
ADMIRAL-42RYQC09A5/38KQG09A5,ADMIRAL-42RYQC09A5/38KQG09A5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,001438/2012
CARRIER-42LUQC09C5/38KQH09C5,CARRIER-42LUQC09C5/38KQH09C5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,001438/2012
Samsung AQ18UWBUNXAZ + AQ18UWBUXXAZ,Samsung AQ18UWBUNXAZ + AQ18UWBUXXAZ,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,003746/2012
Samsung ASV09PSBUNXAZ + ASV09PSUXXAZ,Samsung ASV09PSBUNXAZ + ASV09PSUXXAZ,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,003745/2012
MPN/MPN09INT/MPN09EXT,MPN/MPN09INT/MPN09EXT,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,002334/2012
MPN/MPN24INT/MPN24EXT,MPN/MPN24INT/MPN24EXT,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,002334/2012
MPN/MPN12INT/MPN12EXT,MPN/MPN12INT/MPN12EXT,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,002334/2012
PROJETAR / PROHW24E/PROHW24C,PROJETAR / PROHW24E/PROHW24C,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,002298/2012
MPN/MPN18INT/MPN18EXT,MPN/MPN18INT/MPN18EXT,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,002334/2012
YORK / YKS09FCA G1 / YKS09FC G1,YORK / YKS09FCA G1 / YKS09FC G1,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,003461/2012
PANASONIC CS/CU-YE9MKV-7,PANASONIC CS/CU-YE9MKV-7,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,003266/2012
BOSCH - ACST 12 PRE QFM IN 11 (INTERNO) - ACST 12 PRE QFM EX 11 (EXTERNO),BOSCH - ACST 12 PRE QFM IN 11 (INTERNO) - ACST 12 PRE QFM EX 11 (EXTERNO),Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,004066/2012
GREE. GJ7-12L/C,GREE. GJ7-12L/C,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000510/2012
GREE. GJ9-22LM/A,GREE. GJ9-22LM/A,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000510/2012
GREE. GJC07BK-D1MND2A,GREE. GJC07BK-D1MND2A,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000510/2012
GREE. GJ12-22LMA,GREE. GJ12-22LMA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000512/2012
Electrolux - AD18F,Electrolux - AD18F,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000419/2012
GREE. GWCN07DAND1A3A/I/GWCN07DAND1A3A/O,GREE. GWCN07DAND1A3A/I/GWCN07DAND1A3A/O,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000516/2012
GREE. GWH07NA-D1NNB1E/I/GWH07NA-D1NNB1E/O,GREE. GWH07NA-D1NNB1E/I/GWH07NA-D1NNB1E/O,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000517/2012
GREE. GWHN09JAND1A1A/I/GWHN09JAND1A1A/O,GREE. GWHN09JAND1A1A/I/GWHN09JAND1A1A/O,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000517/2012
GREE. GSW24-22R/CI/GSW24022R/CO,GREE. GSW24-22R/CI/GSW24022R/CO,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000517/2012
GREE. GKH48D1BI/GUCN48TF1AO,GREE. GKH48D1BI/GUCN48TF1AO,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000520/2012
GREE. GST24-22L/EI/GST24-22L/EO,GREE. GST24-22L/EI/GST24-22L/EO,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000522/2012
GREE. GTH48D1BI/GUHN48TH1AO,GREE. GTH48D1BI/GUHN48TH1AO,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000523/2012
KOMECO / KOJ12FC LX 220V,KOMECO / KOJ12FC LX 220V,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000581/2012
KOMECO / KOIH18QC 220 G1 / KOIH18QC 220,KOMECO / KOIH18QC 220 G1 / KOIH18QC 220,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000583/2012
KOMECO / KOP60FC G2 UE220 / KOP60FC G2 UE220,KOMECO / KOP60FC G2 UE220 / KOP60FC G2 UE220,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000585/2012
KOMECO / KOP60QC G3 UE220 / KOP60QC G3 UE220,KOMECO / KOP60QC G3 UE220 / KOP60QC G3 UE220,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000586/2012
Artelink / ST07QFI / ST07QFE,Artelink / ST07QFI / ST07QFE,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000785/2012
Elgin / SUFIA-9000-2 / SUFEA-9000-2,Elgin / SUFIA-9000-2 / SUFEA-9000-2,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,001970/2012
Elgin / SUQIL-9000-2 / SUQEA-9000-2,Elgin / SUQIL-9000-2 / SUQEA-9000-2,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,001975/2012
Carrier - 40KWCA048515LC/38CCE048235MC,Carrier - 40KWCA048515LC/38CCE048235MC,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000811/2012
Carrier - 40KWQA036515LC/38CQE036515MC,Carrier - 40KWQA036515LC/38CQE036515MC,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000810/2012
Westinghouse - WIWXL-24KNW3(A) - (Unid. Interna) - 24k [Btus*h],Westinghouse - WIWXL-24KNW3(A) - (Unid. Interna) - 24k [Btus*h],Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000947/2012
PIONEER - MODELO KF-51G/X PN / KF-51W/X PN,PIONEER - MODELO KF-51G/X PN / KF-51W/X PN,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,000963/2012
VG/ASW-12A2-QRA1-2/AS-12A2-QAR1-2,VG/ASW-12A2-QRA1-2/AS-12A2-QAR1-2,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,001276/2012
Carrier - 42LUCA007515LC / 38KCA007515MC,Carrier - 42LUCA007515LC / 38KCA007515MC,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,001437/2012
Comfee - 42MMCA12F5 / 38MMCA12F5,Comfee - 42MMCA12F5 / 38MMCA12F5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,001437/2012
Midea - 42MLCA18M5 / 38MLCA18M5,Midea - 42MLCA18M5 / 38MLCA18M5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,001437/2012
Midea - 42MTCB18M5 / 38MTCB18M5,Midea - 42MTCB18M5 / 38MTCB18M5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,001437/2012
Springer - 42LUCE12S5 / 38KCE12S5,Springer - 42LUCE12S5 / 38KCE12S5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,001437/2012
Springer - 42RWCA018515LS / 38KCB018515MS,Springer - 42RWCA018515LS / 38KCB018515MS,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,001437/2012
CARRIER-42LUCC30C5/38KCH30C5,CARRIER-42LUCC30C5/38KCH30C5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,001437/2012
ADMIRAL-42RYCC09A5/38KCG09A5,ADMIRAL-42RYCC09A5/38KCG09A5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,001437/2012
Admiral - 42RYQB018515LA / 38RYQB018515MA,Admiral - 42RYQB018515LA / 38RYQB018515MA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,001438/2012
Comfee - 42MMQB18F5 / 38MMQB18F5,Comfee - 42MMQB18F5 / 38MMQB18F5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,001438/2012
Midea - 42MLQA07M5 / 38MLQA07M5,Midea - 42MLQA07M5 / 38MLQA07M5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,001438/2012
Springer - 42LUQE07S5 / 38KQE07S5,Springer - 42LUQE07S5 / 38KQE07S5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,001438/2012
Comfee-42MMQC07F5/38KQG07F5,Comfee-42MMQC07F5/38KQG07F5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,001438/2012
Midea - 42MLQB30M5 / 38MLQB30M5,Midea - 42MLQB30M5 / 38MLQB30M5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,001438/2012
Trane/2MCW0524G1000AA/2TTK0524G1000AA,Trane/2MCW0524G1000AA/2TTK0524G1000AA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,002814/2012
TRANE/2MWW0518G1000AA/2TWK0518G1000AA,TRANE/2MWW0518G1000AA/2TWK0518G1000AA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,002815/2012
2MWX0548C10ROAL X	2TWK0548C6000AL,2MWX0548C10ROAL X	2TWK0548C6000AL,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Inativo,007222/2014
ELGIN / KBFI-48000-2 / KHFE-48000-3,ELGIN / KBFI-48000-2 / KHFE-48000-3,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,006900/2014
TECHFRIO/TECH12INT/TECH12EXT,TECHFRIO/TECH12INT/TECH12EXT,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,007304/2014
RHEEM / RB1CT36AC2BV2E / RB1CT36AC2BV2C,RHEEM / RB1CT36AC2BV2E / RB1CT36AC2BV2C,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Inativo,000915/2013
PHILCO/PH12000FM2/220V/1660W/60Hz,PHILCO/PH12000FM2/220V/1660W/60Hz,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,004995/2014
PRIMAL/CC12INT/CC12EXT,PRIMAL/CC12INT/CC12EXT,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,005789/2014
KENNEDY/KEN18INT/KEN18EXT,KENNEDY/KEN18INT/KEN18EXT,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,006384/2014
2MWC0536C10ROAL X	2TWK0536C1000AL,2MWC0536C10ROAL X	2TWK0536C1000AL,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Inativo,007223/2014
NOVEXIUM/IHEX18INT/IHEX18EXT,NOVEXIUM/IHEX18INT/IHEX18EXT,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,006386/2014
2MCX0536C10ROAL	2TTK0536C1000AL,2MCX0536C10ROAL	2TTK0536C1000AL,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Inativo,004346/2014
ELGIN / EAQ-18000-2,ELGIN / EAQ-18000-2,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,003728/2014
"SAMSUNG | AR12HPSUAWQNAZ+AR12HPSUAWQXAZ","SAMSUNG | AR12HPSUAWQNAZ+AR12HPSUAWQXAZ",Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,004001/2014
SAMSUNG/ASV09PSBUNXAZ/ASV09PSBUXXAZ,SAMSUNG/ASV09PSBUNXAZ/ASV09PSBUXXAZ,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,004002/2014
Marca: Westinghouse - Modelo: WIHXF1(B)-24KW2C  (unid. interna - 24.000 Btus/h) ; Modelo: WCHXF1(B)-24K2C  (unid. externa - 24.000 Btus/h),Marca: Westinghouse - Modelo: WIHXF1(B)-24KW2C  (unid. interna - 24.000 Btus/h) ; Modelo: WCHXF1(B)-24K2C  (unid. externa - 24.000 Btus/h),Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,002694/2014
LG,TVNC53BLLA5+TVUC53BLLA5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,004091/2013
LG,TVNC529LLA5+TVUC529LLA5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,004091/2013
ELGIN / KBFI-48000-2 / KHFE-48000-4,ELGIN / KBFI-48000-2 / KHFE-48000-4,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,006900/2014
Marca: Westinghouse - Modelo: WIHXF1(B)-12KW2D  (unid. interna - 12.000 Btus/h) ; Modelo: WCHXF1(B)-12K2D  (unid. externa - 12.000 Btus/h),Marca: Westinghouse - Modelo: WIHXF1(B)-12KW2D  (unid. interna - 12.000 Btus/h) ; Modelo: WCHXF1(B)-12K2D  (unid. externa - 12.000 Btus/h),Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,002694/2014
2MCW0509G1000AA	2TTK0509G1000AA,2MCW0509G1000AA	2TTK0509G1000AA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Inativo,004342/2014
AUSTIN KFR 25 GW 9.000 BTUS QUENTE E FRIO,AUSTIN KFR 25 GW 9.000 BTUS QUENTE E FRIO,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,003948/2014
ELGIN / ERF-30000-2,ELGIN / ERF-30000-2,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,003733/2014
"SAMSUNG | AR12HCSUAWQNAZ+AR12HCSUAWQXAZ","SAMSUNG | AR12HCSUAWQNAZ+AR12HCSUAWQXAZ",Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,004000/2014
AMSUNG/AQ12UWBVNXAZ/AQ12UWBVXXAZ,AMSUNG/AQ12UWBVNXAZ/AQ12UWBVXXAZ,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,004001/2014
2MCW0524G1000CA	2TTK0524G1000CA,2MCW0524G1000CA	2TTK0524G1000CA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Inativo,004342/2014
2MWW0524G1000CA	2TWK0524G1000CA,2MWW0524G1000CA	2TWK0524G1000CA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Inativo,004347/2014
SAMSUNG/ASV12PSBTNXAZ/ASV12PSBTXXAZ,SAMSUNG/ASV12PSBTNXAZ/ASV12PSBTXXAZ,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,004002/2014
PHILCO/PH9000FM2/220V/1140W/60Hz,PHILCO/PH9000FM2/220V/1140W/60Hz,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,004995/2014
PRIMAL/CC09INT/CC09EXT,PRIMAL/CC09INT/CC09EXT,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,005789/2014
2MWX0524C10ROAL X	2TWK0524C1000AL,2MWX0524C10ROAL X	2TWK0524C1000AL,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Inativo,007222/2014
NOVEXIUM/IHEX12INT/IHEX12EXT,NOVEXIUM/IHEX12INT/IHEX12EXT,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,006385/2014
VG/EXT75J,VG/EXT75J,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,006658/2014
GREE. GWH24ME-D3NNA5E/I GWH24ME-D3NNA5E/O,GREE. GWH24ME-D3NNA5E/I GWH24ME-D3NNA5E/O,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000517/2012
GREE. GWH07NA-D3NNA5E/I GWH07NA-D3NNA5E/O,GREE. GWH07NA-D3NNA5E/I GWH07NA-D3NNA5E/O,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000517/2012
RHEEM / RB1PT48AC2BV2E / RB1PT48AC2BV2C,RHEEM / RB1PT48AC2BV2E / RB1PT48AC2BV2C,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Inativo,000914/2013
RHEEM / RB1PT60HP2DV2E / RB1PT60HP2DV2C,RHEEM / RB1PT60HP2DV2E / RB1PT60HP2DV2C,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Inativo,000913/2013
RHEEM / RB1CT36HP2CV2E / RB1CT36HP2CV2C,RHEEM / RB1CT36HP2CV2E / RB1CT36HP2CV2C,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Inativo,000911/2013
RHEEM / RB1CT48HP2DV2E / RB1CT48HP2DV2C,RHEEM / RB1CT48HP2DV2E / RB1CT48HP2DV2C,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Inativo,000911/2013
RHEEM / RB1PT60HP2CV2E / RB1PT60HP2CV2C,RHEEM / RB1PT60HP2CV2E / RB1PT60HP2CV2C,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Inativo,000913/2013
PANASONIC CS/CU-PS12PKV-7,PANASONIC CS/CU-PS12PKV-7,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000404/2014
COMFORTSTAR/INFO-12-INT/INFO-12-EXT,COMFORTSTAR/INFO-12-INT/INFO-12-EXT,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000888/2014
PROJETAR/PROHWI24E/PROHWI24C,PROJETAR/PROHWI24E/PROHWI24C,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000403/2014
PANASONIC CS/CU-PS9PKV-7,PANASONIC CS/CU-PS9PKV-7,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000404/2014
Philco,PH24000FM4,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,009440/2014
PANASONIC,CS/CU-YC17MKV-7,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,003267/2012
LG,ATNQ18GPLE3+AUUQ18GH1,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,005339/2013
LG,AVNQ18GJLA0+AUUQ18GH1,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,005340/2013
LG,AVNQ24GJLA2+AUUQ24GH2,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,005340/2013
LG,AVNQ36GKLA0+AUUQ36GH1,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,005340/2013
Carrier,42XQD030515LC/38KCA030515MC,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000863/2012
Carrier,42XQD048515LC/38CCE048535MC,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000863/2012
Carrier,42XQD060515LC/38CCD060535MC,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000863/2012
Carrier,42XQM48C5/38CCP048235MC,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000863/2012
Carrier,42XQD048515LC/38CQE048235MC,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000862/2012
Carrier,42XQD060515LC/38CQE060235MC,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000862/2012
Carrier,42XQM24C5/38KQD024515MC,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000862/2012
Carrier,42XQM60C5/38CQM060535MC,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000862/2012
Carrier,42XQM60C5/38CQP060535MC,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000862/2012
TECHFRIO,TECH36PTINT / TECHPT36EXT,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,001868/2015
TECHFRIO,TECHCAS36INT / TECHCAS36EXT,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,003268/2018
TECHFRIO,TECHCAS48INT3 / TECHCAS48EXT3,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,003268/2018
KOMECO,KOH 22FC 1HX / KOH 22FC 1HX,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7896873178785,Ativo,000588/2012
TIVAH,U18H,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,006370/2018
TIVAH,U24H,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,006370/2018
TRANE,2MCC0548C10R0BL (Unidade Interna Cassete); 4TTK0548D6000BL (Unidade Externa Trifásica),Incluido,,,,,,,,,,,,,,,,,,,,,,,,0751320796455,Ativo,004202/2017
Elgin,PTQI30B2ID / OUQE30B2CA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7897013577291,Ativo,001968/2012
Elgin,PTQI48B2ID / OUQE48B3CB,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7897013579851,Ativo,001968/2012
Elgin,PTQI60B2ID / OUQE60B3CB,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7897013579899,Ativo,001968/2012
TRANE,2MCC0560C10D0BL (Unidade Interna Cassete); 4TTK0560D1000BL (Unidade Externa Monofásica),Incluido,,,,,,,,,,,,,,,,,,,,,,,,0751320796462,Ativo,004203/2017
Elgin,KEFI60B2NC / OUFE60B3CB,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7897013574269,Ativo,006900/2014
Tivah,U09C,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Inativo,001737/2018
TRANE,4MXW1609A1000BR (evaporadora); 4TXK1609A1000BR (condensadora),Incluido,,,,,,,,,,,,,,,,,,,,,,,,0751320796554,Inativo,005648/2018
TRANE,4MXW1624A1000BR(evaporadora); 4TXK1624A1000BR(condensadora),Incluido,,,,,,,,,,,,,,,,,,,,,,,,0751320796615,Inativo,005648/2018
Elgin,HAFI18B2FA / HAFE18B2NA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7897013583551,Ativo,001970/2012
Elgin,HAFI24B2FA / HAFE24B2NA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7897013583599,Ativo,001970/2012
Elgin,HAQI18B2FA / HAQE18B2NA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7897013583575,Ativo,001975/2012
FONTAINE,FON12INTINVF/FON12EXTINVF,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,005543/2018
FONTAINE,FON18INTINVF/FON18EXTINVF,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,005543/2018
FONTAINE,FON24INTINVF/FON24EXTINVF,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,005543/2018
FONTAINE,FON09INTINVFR/FON09EXTINVFR,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,005542/2018
FONTAINE,FON18INTINVFR/FON18EXTINVFR,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,005542/2018
ECOBLU,EBI30F,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,008217/2017
TRANE,4MWW0509H1000AA (evaporadora); 4TWK0509H1000AA (condensadora),Incluido,,,,,,,,,,,,,,,,,,,,,,,,0751320407313,Ativo,002661/2018
TRANE,4MWW0536H1000AA (evaporadora); 4TWK0536H1000AA (condensadora),Incluido,,,,,,,,,,,,,,,,,,,,,,,,0751320407375,Ativo,002661/2018
Elgin,PEQI30B2NC / OUQE30B2CA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7897013577291,Ativo,001968/2012
Elgin,PTQI30B2IC / OUQE30B2CA,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7897013577291,Ativo,001968/2012
HAIER,HSQB-12RC1MAP/IN + HSQB-12RC1MAP/OU,Incluido,Split Hi-Wall,HSQB-12RC1MAP/IN,HSQB-12RC1MAP/OU,Frio,220 (monofásico/bifásico),Velocidade Variável,R32,,450,12000,3520,2.0,3370.0,1000.0,1795.0,419.0,1620.0,257.0,,,7.05,395.0,A,,Ativo,014523/2025
HAIER,HSQB-18RC1MAP/IN + HSQB-18RC1MAP/OU,Incluido,Split Hi-Wall,HSQB-18RC1MAP/IN,HSQB-18RC1MAP/OU,Frio,220 (monofásico/bifásico),Velocidade Variável,R32,,680,18000,5280,3,5250.0,1450.0,2890.0,630.0,2450.0,389.0,,,7,620.0,A,,Ativo,014523/2025
HAIER,HSQB-18RH1MAP/IN + HSQB-18RH1MAP/OU,Incluido,Split Hi-Wall,HSQB-18RH1MAP/IN,HSQB-18RH1MAP/OU,Quente/Frio,220 (monofásico/bifásico),Velocidade Variável,R32,,820,18000,5820,3,5100.0,1400.0,2700.0,650.0,2450.0,394.0,,,7.20,586.0,A,,Ativo,014523/2025
NOVEXIUM/NOV60INT/NOV60EXT,NOVEXIUM/NOV60INT/NOV60EXT,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,000037/2013
MIDEA - 42MPCA48M5/38CCF48M5,MIDEA - 42MPCA48M5/38CCF48M5,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Cancelado,002028/2013
Gree,GJC07BK-A3NRND2A,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,000377/2021
Gree,GJC07BK-D3NRND2A,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,000377/2021
Gree,GJC18BM-D3NMND2A,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,000167/2021
KOMECO,KOS 09QC 3HX / KOS 09QC 2HX,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7898573390405,Ativo,000584/2012
Kiva,KIV09INT - KIV09EXT,Incluido,,,,,,,,,,,,,,,,,,,,,,,,0751320938237,Ativo,002435/2018
SAMSUNG,AR12KSSPASNNAZ + AR12KSSPASNXAZ,Incluido,,,,,,,,,,,,,,,,,,,,,,,,,Inativo,006541/2015
Elgin,KPQI60B2NB / OUQE60B4CC,Incluido,,,,,,,,,,,,,,,,,,,,,,,,7908412554780,Ativo,006899/2014
